Time (s),Channel 1 (V),Channel 2 (V)
2.005191836734694145e-04,3.223601195124034202e+00,5.139667433008838771e-01
2.005491836734693990e-04,3.223601195124034202e+00,5.139667433008838771e-01
2.005791836734693834e-04,3.238605603371985442e+00,5.139667433008838771e-01
2.006091836734693950e-04,3.238605603371985442e+00,5.102469266371412182e-01
2.006391836734694066e-04,3.238605603371985442e+00,5.065271099733981153e-01
2.006691836734693910e-04,3.238605603371985442e+00,5.065271099733981153e-01
2.006991836734694026e-04,3.249858909557949094e+00,5.139667433008838771e-01
2.007291836734694142e-04,3.249858909557949094e+00,5.139667433008838771e-01
2.007591836734693986e-04,3.253610011619936682e+00,5.139667433008838771e-01
2.007891836734693831e-04,3.253610011619936682e+00,5.102469266371412182e-01
2.008191836734693947e-04,3.268614419867887921e+00,5.102469266371412182e-01
2.008491836734694063e-04,3.268614419867887921e+00,5.102469266371412182e-01
2.008791836734693907e-04,3.264863317805900333e+00,5.065271099733981153e-01
2.009091836734694023e-04,3.291121032239815225e+00,5.102469266371412182e-01
2.009391836734694139e-04,3.283618828115839161e+00,5.176865599646265359e-01
2.009691836734693983e-04,3.279867726053851573e+00,5.139667433008838771e-01
2.009991836734693828e-04,3.279867726053851573e+00,5.176865599646265359e-01
2.010291836734694215e-04,3.283618828115839161e+00,5.176865599646265359e-01
2.010591836734694059e-04,3.291121032239815225e+00,5.139667433008838771e-01
2.010891836734693904e-04,3.294872134301802813e+00,5.176865599646265359e-01
2.011191836734694020e-04,3.294872134301802813e+00,5.065271099733981153e-01
2.011491836734694135e-04,3.298623236363791289e+00,5.214063766283691947e-01
2.011791836734693980e-04,3.298623236363791289e+00,5.176865599646265359e-01
2.012091836734693825e-04,3.298623236363791289e+00,5.176865599646265359e-01
2.012391836734694212e-04,3.306125440487766465e+00,5.102469266371412182e-01
2.012691836734694056e-04,3.309876542549754941e+00,5.176865599646265359e-01
2.012991836734693901e-04,3.302374338425778877e+00,5.176865599646265359e-01
2.013291836734694017e-04,3.309876542549754941e+00,5.288460099558545124e-01
2.013591836734694132e-04,3.321129848735717704e+00,5.139667433008838771e-01
2.013891836734693977e-04,3.317378746673730117e+00,5.176865599646265359e-01
2.014191836734693822e-04,3.313627644611742529e+00,5.139667433008838771e-01
2.014491836734694208e-04,3.283618828115839161e+00,5.028072933096554564e-01
2.014791836734694053e-04,3.291121032239815225e+00,5.288460099558545124e-01
2.015091836734693898e-04,3.309876542549754941e+00,5.065271099733981153e-01
2.015391836734694013e-04,3.302374338425778877e+00,5.139667433008838771e-01
2.015691836734694129e-04,3.287369930177827637e+00,5.139667433008838771e-01
2.015991836734693974e-04,3.302374338425778877e+00,5.102469266371412182e-01
2.016291836734693818e-04,3.294872134301802813e+00,4.990874766459127976e-01
2.016591836734694205e-04,3.294872134301802813e+00,5.028072933096554564e-01
2.016891836734694050e-04,3.302374338425778877e+00,4.990874766459127976e-01
2.017191836734693895e-04,3.298623236363791289e+00,4.990874766459127976e-01
2.017491836734694010e-04,3.287369930177827637e+00,5.214063766283691947e-01
2.017791836734694126e-04,3.283618828115839161e+00,5.139667433008838771e-01
2.018091836734693971e-04,3.291121032239815225e+00,5.065271099733981153e-01
2.018391836734693815e-04,3.279867726053851573e+00,5.028072933096554564e-01
2.018691836734694202e-04,3.276116623991863985e+00,5.214063766283691947e-01
2.018991836734694047e-04,3.279867726053851573e+00,5.176865599646265359e-01
2.019291836734693891e-04,3.283618828115839161e+00,5.065271099733981153e-01
2.019591836734694007e-04,3.279867726053851573e+00,4.990874766459127976e-01
2.019891836734694123e-04,3.283618828115839161e+00,5.102469266371412182e-01
2.020191836734693967e-04,3.287369930177827637e+00,5.251261932921118536e-01
2.020491836734693812e-04,3.283618828115839161e+00,5.028072933096554564e-01
2.020791836734694199e-04,3.279867726053851573e+00,5.139667433008838771e-01
2.021091836734694044e-04,3.279867726053851573e+00,5.065271099733981153e-01
2.021391836734693888e-04,3.279867726053851573e+00,5.028072933096554564e-01
2.021691836734694004e-04,3.283618828115839161e+00,5.102469266371412182e-01
2.021991836734694120e-04,3.287369930177827637e+00,5.065271099733981153e-01
2.022291836734693964e-04,3.279867726053851573e+00,5.028072933096554564e-01
2.022591836734694080e-04,3.276116623991863985e+00,5.139667433008838771e-01
2.022891836734694196e-04,3.291121032239815225e+00,5.176865599646265359e-01
2.023191836734694040e-04,3.279867726053851573e+00,5.176865599646265359e-01
2.023491836734693885e-04,3.287369930177827637e+00,5.102469266371412182e-01
2.023791836734694001e-04,3.291121032239815225e+00,5.065271099733981153e-01
2.024091836734694116e-04,3.283618828115839161e+00,5.065271099733981153e-01
2.024391836734693961e-04,3.283618828115839161e+00,5.139667433008838771e-01
2.024691836734694077e-04,3.283618828115839161e+00,5.139667433008838771e-01
2.024991836734694193e-04,3.272365521929876397e+00,5.065271099733981153e-01
2.025291836734694037e-04,3.272365521929876397e+00,5.139667433008838771e-01
2.025591836734693882e-04,3.272365521929876397e+00,5.102469266371412182e-01
2.025891836734693998e-04,3.276116623991863985e+00,5.214063766283691947e-01
2.026191836734694113e-04,3.279867726053851573e+00,5.176865599646265359e-01
2.026491836734693958e-04,3.291121032239815225e+00,5.102469266371412182e-01
2.026791836734694074e-04,3.283618828115839161e+00,5.102469266371412182e-01
2.027091836734694189e-04,3.291121032239815225e+00,5.176865599646265359e-01
2.027391836734694034e-04,3.302374338425778877e+00,5.176865599646265359e-01
2.027691836734693879e-04,3.298623236363791289e+00,5.176865599646265359e-01
2.027991836734693994e-04,3.294872134301802813e+00,5.176865599646265359e-01
2.028291836734694110e-04,3.291121032239815225e+00,5.028072933096554564e-01
2.028591836734693955e-04,3.291121032239815225e+00,5.065271099733981153e-01
2.028891836734694071e-04,3.287369930177827637e+00,5.139667433008838771e-01
2.029191836734694186e-04,3.287369930177827637e+00,5.065271099733981153e-01
2.029491836734694031e-04,3.291121032239815225e+00,5.214063766283691947e-01
2.029791836734693876e-04,3.291121032239815225e+00,5.065271099733981153e-01
2.030091836734693991e-04,3.291121032239815225e+00,4.990874766459127976e-01
2.030391836734694107e-04,3.294872134301802813e+00,5.028072933096554564e-01
2.030691836734693952e-04,3.302374338425778877e+00,5.065271099733981153e-01
2.030991836734694067e-04,3.291121032239815225e+00,5.251261932921118536e-01
2.031291836734694183e-04,3.302374338425778877e+00,5.102469266371412182e-01
2.031591836734694028e-04,3.302374338425778877e+00,5.102469266371412182e-01
2.031891836734693872e-04,3.287369930177827637e+00,5.102469266371412182e-01
2.032191836734693988e-04,3.279867726053851573e+00,5.065271099733981153e-01
2.032491836734694104e-04,3.283618828115839161e+00,5.065271099733981153e-01
2.032791836734693948e-04,3.276116623991863985e+00,5.065271099733981153e-01
2.033091836734694064e-04,3.294872134301802813e+00,5.065271099733981153e-01
2.033391836734694180e-04,3.291121032239815225e+00,5.102469266371412182e-01
2.033691836734694025e-04,3.291121032239815225e+00,5.176865599646265359e-01
2.033991836734693869e-04,3.302374338425778877e+00,6.032423432307094657e-01
2.034291836734693985e-04,3.309876542549754941e+00,7.706340930991322224e-01
2.034591836734694101e-04,3.332383154921681356e+00,9.417456596312980821e-01
2.034891836734693945e-04,3.347387563169632596e+00,1.097977959508493306e+00
2.035191836734694061e-04,3.347387563169632596e+00,1.246770626058202325e+00
2.035491836734694177e-04,3.354889767293608660e+00,1.365804759297970072e+00
2.035791836734694021e-04,3.354889767293608660e+00,1.503437975856451114e+00
2.036091836734693866e-04,3.362391971417584724e+00,1.622472109096218862e+00
2.036391836734693982e-04,3.362391971417584724e+00,1.734066609008500848e+00
2.036691836734694097e-04,3.373645277603548376e+00,1.849380925584525492e+00
2.036991836734693942e-04,3.381147481727523552e+00,1.942376342178093740e+00
2.037291836734694058e-04,3.377396379665535964e+00,2.027932125444176670e+00
2.037591836734694174e-04,3.396151889975474791e+00,2.128367175365230679e+00
2.037891836734694018e-04,3.384898583789511139e+00,2.213922958631313609e+00
2.038191836734693863e-04,3.384898583789511139e+00,2.280879658578682800e+00
2.038491836734693979e-04,3.392400787913487203e+00,2.340396725198566230e+00
2.038791836734694094e-04,3.384898583789511139e+00,2.392474158490964786e+00
2.039091836734693939e-04,3.384898583789511139e+00,2.433392141792134922e+00
2.039391836734694055e-04,3.392400787913487203e+00,2.470590308429562398e+00
2.039691836734694170e-04,3.384898583789511139e+00,2.515228108394475193e+00
2.039991836734694015e-04,3.381147481727523552e+00,2.556146091695644884e+00
2.040291836734693860e-04,3.369894175541559900e+00,2.585904625005587043e+00
2.040591836734693975e-04,3.381147481727523552e+00,2.623102791643014520e+00
2.040891836734694091e-04,3.377396379665535964e+00,2.656581141616698893e+00
2.041191836734693936e-04,3.377396379665535964e+00,2.675180224935412632e+00
2.041491836734694052e-04,3.381147481727523552e+00,2.723537841564068085e+00
2.041791836734694167e-04,3.388649685851499616e+00,2.742136924882781823e+00
2.042091836734694012e-04,3.373645277603548376e+00,2.775615274856466641e+00
2.042391836734693857e-04,3.369894175541559900e+00,2.790494541511437276e+00
2.042691836734693972e-04,3.366143073479572312e+00,2.812813441493894118e+00
2.042991836734694088e-04,3.362391971417584724e+00,2.838852158140093174e+00
2.043291836734693933e-04,3.373645277603548376e+00,2.853731424795063809e+00
2.043591836734694048e-04,3.362391971417584724e+00,2.890929591432491286e+00
2.043891836734694164e-04,3.388649685851499616e+00,2.898369224759976603e+00
2.044191836734694009e-04,3.366143073479572312e+00,2.916968308078690342e+00
2.044491836734693853e-04,3.358640869355596248e+00,2.943007024724889398e+00
2.044791836734693969e-04,3.358640869355596248e+00,2.961606108043603136e+00
2.045091836734694085e-04,3.369894175541559900e+00,2.976485374698574216e+00
2.045391836734693929e-04,3.369894175541559900e+00,3.009963724672258589e+00
2.045691836734694045e-04,3.362391971417584724e+00,3.017403357999744351e+00
2.045991836734694161e-04,3.373645277603548376e+00,3.032282624654714986e+00
2.046291836734694006e-04,3.369894175541559900e+00,3.047161891309686066e+00
2.046591836734693850e-04,3.373645277603548376e+00,3.058321341300914042e+00
2.046891836734693966e-04,3.369894175541559900e+00,3.073200607955885122e+00
2.047191836734694082e-04,3.373645277603548376e+00,3.088079874610856201e+00
2.047491836734693926e-04,3.366143073479572312e+00,3.099239324602084622e+00
2.047791836734694042e-04,3.373645277603548376e+00,3.110398774593312599e+00
2.048091836734694158e-04,3.366143073479572312e+00,3.125278041248283678e+00
2.048391836734694002e-04,3.373645277603548376e+00,3.125278041248283678e+00
2.048691836734693847e-04,3.362391971417584724e+00,3.151316757894482734e+00
2.048991836734693963e-04,3.366143073479572312e+00,3.158756391221968052e+00
2.049291836734694078e-04,3.362391971417584724e+00,3.162476207885711155e+00
2.049591836734693923e-04,3.366143073479572312e+00,3.173635657876939131e+00
2.049891836734694039e-04,3.369894175541559900e+00,3.184795107868167108e+00
2.050191836734694155e-04,3.373645277603548376e+00,3.184795107868167108e+00
2.050491836734693999e-04,3.343636461107645008e+00,3.173635657876939131e+00
2.050791836734693844e-04,3.332383154921681356e+00,3.173635657876939131e+00
2.051091836734693960e-04,3.358640869355596248e+00,3.192234741195652870e+00
2.051391836734694075e-04,3.336134256983669832e+00,3.195954557859395528e+00
2.051691836734693920e-04,3.328632052859693768e+00,3.188514924531910211e+00
2.051991836734694036e-04,3.324880950797706181e+00,3.195954557859395528e+00
2.052291836734694151e-04,3.336134256983669832e+00,3.210833824514366164e+00
2.052591836734693996e-04,3.332383154921681356e+00,3.214553641178109267e+00
2.052891836734693841e-04,3.321129848735717704e+00,3.207114007850623949e+00
2.053191836734693956e-04,3.328632052859693768e+00,3.210833824514366164e+00
2.053491836734694072e-04,3.313627644611742529e+00,3.207114007850623949e+00
2.053791836734693917e-04,3.313627644611742529e+00,3.214553641178109267e+00
2.054091836734694033e-04,3.321129848735717704e+00,3.225713091169337243e+00
2.054391836734694148e-04,3.306125440487766465e+00,3.229432907833079902e+00
2.054691836734693993e-04,3.306125440487766465e+00,3.229432907833079902e+00
2.054991836734693838e-04,3.309876542549754941e+00,3.229432907833079902e+00
2.055291836734693953e-04,3.298623236363791289e+00,3.221993274505594584e+00
2.055591836734694069e-04,3.294872134301802813e+00,3.218273457841851926e+00
2.055891836734693914e-04,3.306125440487766465e+00,3.225713091169337243e+00
2.056191836734694029e-04,3.306125440487766465e+00,3.236872541160565664e+00
2.056491836734694145e-04,3.302374338425778877e+00,3.229432907833079902e+00
2.056791836734693990e-04,3.298623236363791289e+00,3.233152724496823005e+00
2.057091836734693834e-04,3.287369930177827637e+00,3.229432907833079902e+00
2.057391836734693950e-04,3.294872134301802813e+00,3.233152724496823005e+00
2.057691836734694066e-04,3.294872134301802813e+00,3.236872541160565664e+00
2.057991836734693910e-04,3.302374338425778877e+00,3.233152724496823005e+00
2.058291836734694026e-04,3.298623236363791289e+00,3.240592357824308323e+00
2.058591836734694142e-04,3.306125440487766465e+00,3.244312174488050982e+00
2.058891836734693987e-04,3.294872134301802813e+00,3.244312174488050982e+00
2.059191836734693831e-04,3.287369930177827637e+00,3.248031991151793640e+00
2.059491836734694218e-04,3.302374338425778877e+00,3.251751807815536743e+00
2.059791836734694063e-04,3.287369930177827637e+00,3.240592357824308323e+00
2.060091836734693907e-04,3.294872134301802813e+00,3.248031991151793640e+00
2.060391836734694023e-04,3.287369930177827637e+00,3.251751807815536743e+00
2.060691836734694139e-04,3.298623236363791289e+00,3.262911257806764720e+00
2.060991836734693983e-04,3.302374338425778877e+00,3.251751807815536743e+00
2.061291836734693828e-04,3.298623236363791289e+00,3.248031991151793640e+00
2.061591836734694215e-04,3.287369930177827637e+00,3.251751807815536743e+00
2.061891836734694059e-04,3.287369930177827637e+00,3.277790524461735799e+00
2.062191836734693904e-04,3.294872134301802813e+00,3.262911257806764720e+00
2.062491836734694020e-04,3.306125440487766465e+00,3.274070707797992696e+00
2.062791836734694136e-04,3.313627644611742529e+00,3.285230157789221117e+00
2.063091836734693980e-04,3.302374338425778877e+00,3.292669791116706435e+00
2.063391836734693825e-04,3.321129848735717704e+00,3.296389607780449538e+00
2.063691836734694212e-04,3.321129848735717704e+00,3.285230157789221117e+00
2.063991836734694056e-04,3.317378746673730117e+00,3.296389607780449538e+00
2.064291836734693901e-04,3.306125440487766465e+00,3.296389607780449538e+00
2.064591836734694017e-04,3.317378746673730117e+00,3.300109424444192197e+00
2.064891836734694132e-04,3.317378746673730117e+00,3.296389607780449538e+00
2.065191836734693977e-04,3.321129848735717704e+00,3.303829241107934855e+00
2.065491836734693822e-04,3.321129848735717704e+00,3.311268874435420173e+00
2.065791836734694208e-04,3.321129848735717704e+00,3.318708507762905491e+00
2.066091836734694053e-04,3.321129848735717704e+00,3.314988691099163276e+00
2.066391836734693898e-04,3.324880950797706181e+00,3.314988691099163276e+00
2.066691836734694014e-04,3.324880950797706181e+00,3.326148141090391253e+00
2.066991836734694129e-04,3.328632052859693768e+00,3.318708507762905491e+00
2.067291836734693974e-04,3.339885359045657420e+00,3.322428324426648594e+00
2.067591836734693819e-04,3.328632052859693768e+00,3.322428324426648594e+00
2.067891836734694205e-04,3.336134256983669832e+00,3.329867957754133911e+00
2.068191836734694050e-04,3.328632052859693768e+00,3.314988691099163276e+00
2.068491836734693895e-04,3.294872134301802813e+00,3.292669791116706435e+00
